course_code,course_name,credits,grade,semester
MIS107,Introduction to Computers,3,A,Fall2020
ACT201,Intro to Financial Accounting,3,A-,Fall2020
LAW200,Legal Environment of Business,3,B+,Fall2020
BUS251,Business Communication,3,A-,Fall2020
MKT202,Introduction to Marketing,3,A,Fall2020
ENG103,Intermediate Composition,3,A,Fall2020
MGT212,Principles of Management,3,A,Spring2021
MGT368,Entrepreneurship,3,B+,Spring2021
MIS207,Management Information Systems,3,A-,Spring2021
ENG105,Advanced Composition,3,A,Spring2021
ECO101,Intro to Microeconomics,3,A,Spring2021
BEN205,Bengali Literature,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,B+,Summer2021
ACT202,Intro to Managerial Accounting,3,A-,Summer2021
PHI401,Ethics / Philosophy,3,A,Summer2021
POL101,Intro to Political Science,3,B-,Summer2021
CHN101,Chinese Language,3,B+,Summer2021
SOC101,Intro to Sociology,3,B+,Fall2021
ANT101,Anthropology,3,A-,Fall2021
PBH101,Public Health,3,B+,Fall2021
PBH101L,Public Health Lab,1,B+,Fall2021
BIO103,Biology I,3,A,Fall2021
PSY101,Intro to Psychology,3,B,Fall2021
PSY101L,Psychology Lab,1,B+,Fall2021
INB372,International Business,3,B,Fall2021
HIS102,World Civilization,3,B,Spring2022
HIS205,Modern History,3,B+,Spring2022
SCM310,Supply Chain Management,3,C+,Spring2022
HIS103,History of South Asia,3,B,Spring2022
MGT360,Global Supply Chain,3,A-,Summer2022
MGT390,Warehouse Management,3,A-,Summer2022
MGT490,Project Management,3,B-,Summer2022
SCM320,Procurement and Inventory,3,A,Summer2022
MGT460,Logistics Management,3,A-,Summer2022
MGT470,Quality Management,3,A,Summer2022
BUS498,Internship,4,A-,Summer2022
