course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,C,Fall2020
ECO101,Intro to Microeconomics,3,F,Spring2021
MIS107,Introduction to Computers,3,D+,Spring2021
MKT202,Introduction to Marketing,3,D,Summer2021
ECO101,Intro to Microeconomics,3,C+,Summer2021
BUS251,Business Communication,3,C-,Fall2021
ECO104,Intro to Macroeconomics,3,D+,Fall2021
INB372,International Business,3,D,Spring2022
LAW200,Legal Environment of Business,3,C,Spring2022
MGT368,Entrepreneurship,3,C-,Summer2022
MIS207,Management Information Systems,3,C,Summer2022
BEN205,Bengali Literature,3,D+,Fall2022
MGT212,Principles of Management,3,D,Fall2022
ACT202,Intro to Managerial Accounting,3,D+,Spring2023
PHI401,Ethics / Philosophy,3,D+,Spring2023
POL101,Intro to Political Science,3,D+,Spring2023
ANT101,Anthropology,3,F,Summer2023
GEO205,Geography,3,D+,Summer2023
BIO103,Biology I,3,C-,Fall2023
PSY101,Intro to Psychology,3,B,Fall2023
PSY101L,Psychology Lab,1,B-,Fall2023
ENV107,Environmental Science,3,C+,Fall2023
ENV107L,Environmental Science Lab,1,D,Fall2023
