course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,W,Summer2019
ECO101,Intro to Microeconomics,3,A,Summer2019
MIS107,Introduction to Computers,3,A,Summer2019
BUS251,Business Communication,3,W,Fall2019
ACT201,Intro to Financial Accounting,3,W,Fall2019
ENG103,Intermediate Composition,3,B+,Fall2019
LAW200,Legal Environment of Business,3,W,Fall2019
ECO104,Intro to Macroeconomics,3,A,Spring2020
ACT201,Intro to Financial Accounting,3,C+,Spring2020
MKT202,Introduction to Marketing,3,W,Summer2020
ACT202,Intro to Managerial Accounting,3,C+,Summer2020
MIS207,Management Information Systems,3,A,Fall2020
MGT212,Principles of Management,3,A,Fall2020
INB372,International Business,3,B+,Fall2020
MKT202,Introduction to Marketing,3,B+,Fall2020
LAW200,Legal Environment of Business,3,W,Spring2021
BUS251,Business Communication,3,B+,Spring2021
MGT368,Entrepreneurship,3,C+,Spring2021
LAW200,Legal Environment of Business,3,B,Summer2021
CHN101,Chinese Language,3,F,Summer2021
BEN205,Bengali Literature,3,A,Summer2021
ENG105,Advanced Composition,3,B+,Summer2021
POL104,Political Science,3,W,Fall2021
POL101,Intro to Political Science,3,W,Fall2021
GEO205,Geography,3,C,Fall2021
PHI401,Ethics / Philosophy,3,A,Fall2021
POL101,Intro to Political Science,3,B,Spring2022
ENV107,Environmental Science,3,C,Spring2022
ENV107L,Environmental Science Lab,1,W,Spring2022
BIO103,Biology I,3,A,Spring2022
PAD201,Public Administration,3,W,Spring2022
HIS103,History of South Asia,3,B+,Summer2022
ECO201,Intermediate Microeconomics,3,D,Summer2022
HIS102,World Civilization,3,W,Summer2022
ECO328,Econometrics,3,D,Fall2022
ECO204,Intermediate Macroeconomics,3,D,Fall2022
HIS205,Modern History,3,D,Fall2022
HIS102,World Civilization,3,B,Fall2022
ECO304,International Economics,3,W,Spring2023
ECO348,Mathematical Economics,3,B+,Spring2023
ECO301,Monetary Economics,3,W,Spring2023
ECO317,Public Economics,3,W,Spring2023
ECO354,Advanced Microeconomics,3,F,Summer2023
ECO317,Public Economics,3,C+,Summer2023
ECO304,International Economics,3,C,Summer2023
ECO301,Monetary Economics,3,A,Summer2023
