course_code,course_name,credits,grade,semester
MKT202,Introduction to Marketing,3,B-,Spring2019
ACT201,Intro to Financial Accounting,3,C,Spring2019
ECO101,Intro to Microeconomics,3,C+,Spring2019
MIS107,Introduction to Computers,3,B,Spring2019
LAW200,Legal Environment of Business,3,B,Summer2019
ACT202,Intro to Managerial Accounting,3,B+,Summer2019
BUS251,Business Communication,3,A-,Summer2019
MIS207,Management Information Systems,3,A,Fall2019
ECO104,Intro to Macroeconomics,3,B,Fall2019
ENG103,Intermediate Composition,3,B+,Fall2019
PHI401,Ethics / Philosophy,3,C+,Spring2020
ENG105,Advanced Composition,3,B+,Spring2020
MGT212,Principles of Management,3,B-,Spring2020
BEN205,Bengali Literature,3,B,Spring2020
INB372,International Business,3,C,Spring2020
ANT101,Anthropology,3,A-,Summer2020
GEO205,Geography,3,A,Summer2020
MGT368,Entrepreneurship,3,A,Summer2020
POL101,Intro to Political Science,3,B+,Summer2020
SOC101,Intro to Sociology,3,B+,Summer2020
PSY101,Intro to Psychology,3,B+,Fall2020
PHY107,Physics I,3,B+,Fall2020
PHY107L,Physics I Lab,1,A-,Fall2020
ENV107,Environmental Science,3,A,Fall2020
ENV107L,Environmental Science Lab,1,A,Fall2020
HRM370,Managerial Skill Development,3,B-,Spring2021
MGT321,Organizational Behavior,3,B-,Spring2021
HIS101,Bangladesh History,3,C+,Spring2021
HIS103,History of South Asia,3,B,Spring2021
HIS205,Modern History,3,C,Spring2021
MGT350,Managing Quality,3,A-,Summer2021
MGT490,Project Management,3,A-,Summer2021
MIS320,IT for Managers,3,A,Summer2021
MGT410,Entrepreneurship II,3,B,Summer2021
MGT330,Designing Effective Organizations,3,C,Summer2021
HRM450,Industrial Relations,3,B+,Fall2021
HRM470,Negotiations,3,A-,Fall2021
BUS498,Internship,4,B+,Summer2024
