course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,W,Summer2020
CSE115,Programming Language I,3,C+,Fall2020
CSE115L,Programming Language I Lab,1,C,Fall2020
MAT116,Pre-Calculus,3,B+,Fall2020
CSE173,Discrete Mathematics,3,W,Spring2021
MAT120,Calculus I,3,B+,Spring2021
ENG111,Public Speaking,3,W,Spring2021
CSE173,Discrete Mathematics,3,F,Summer2021
MAT130,Calculus II,3,B,Summer2021
CSE173,Discrete Mathematics,3,C,Fall2021
MAT250,Calculus III,3,B+,Fall2021
CSE215,Programming Language II,3,W,Spring2022
CSE215,Programming Language II,3,W,Summer2022
CSE215,Programming Language II,3,A,Fall2022
CSE225,Data Structures & Algorithms,3,F,Spring2023
CSE215L,Programming Language II Lab,1,B+,Spring2023
HIS102,World Civilization,3,B,Spring2023
CSE225,Data Structures & Algorithms,3,W,Summer2023
CSE225L,Data Structures & Algorithms Lab,1,F,Summer2023
CSE425,Concepts of Programming Languages,3,W,Summer2023
CSE225,Data Structures & Algorithms,3,W,Fall2023
CSE225L,Data Structures & Algorithms Lab,1,W,Fall2023
CSE225,Data Structures & Algorithms,3,C+,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2024
