course_code,course_name,credits,grade,semester
ACT201,Intro to Financial Accounting,3,D,Summer2019
LAW200,Legal Environment of Business,3,C+,Summer2019
BUS251,Business Communication,3,W,Summer2019
INB372,International Business,3,B+,Summer2019
ECO101,Intro to Microeconomics,3,C-,Summer2019
ACT202,Intro to Managerial Accounting,3,A,Fall2019
MKT202,Introduction to Marketing,3,B-,Fall2019
BUS251,Business Communication,3,B,Fall2019
ECO104,Intro to Macroeconomics,3,F,Fall2019
MGT368,Entrepreneurship,3,C-,Spring2020
MIS107,Introduction to Computers,3,D+,Spring2020
ECO104,Intro to Macroeconomics,3,B-,Spring2020
MIS207,Management Information Systems,3,B+,Spring2020
CHN101,Chinese Language,3,D,Summer2020
MGT212,Principles of Management,3,W,Summer2020
PHI401,Ethics / Philosophy,3,B+,Summer2020
SOC101,Intro to Sociology,3,B+,Fall2020
MGT212,Principles of Management,3,C,Fall2020
POL101,Intro to Political Science,3,C,Fall2020
PSY101,Intro to Psychology,3,D,Spring2021
PSY101L,Psychology Lab,1,D+,Spring2021
PHY107,Physics I,3,F,Spring2021
ENV107,Environmental Science,3,C-,Spring2021
ENV107L,Environmental Science Lab,1,F,Spring2021
HIS101,Bangladesh History,3,W,Summer2021
HIS103,History of South Asia,3,C-,Summer2021
MGT321,Organizational Behavior,3,D+,Summer2021
HRM370,Managerial Skill Development,3,C-,Fall2021
HIS101,Bangladesh History,3,A,Fall2021
MGT410,Entrepreneurship II,3,F,Fall2021
HIS102,World Civilization,3,C+,Fall2021
MGT330,Designing Effective Organizations,3,C,Fall2021
MGT410,Entrepreneurship II,3,D,Spring2022
HRM450,Industrial Relations,3,B,Spring2022
MGT350,Managing Quality,3,A,Spring2022
HRM470,Negotiations,3,C-,Summer2022
MGT490,Project Management,3,B,Summer2022
MIS320,IT for Managers,3,D,Summer2022
