course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,B,Summer2021
CSE115,Programming Language I,3,A-,Summer2021
CSE115L,Programming Language I Lab,1,A-,Summer2021
HIS101,Bangladesh History,3,B,Summer2021
BIO103L,Biology I Lab,1,B+,Summer2021
ENG111,Public Speaking,3,B+,Summer2021
ENV203,Environmental Studies,3,B+,Summer2021
CSE173,Discrete Mathematics,3,A-,Fall2021
MAT130,Calculus II,3,B+,Fall2021
CSE101,Introduction to Python Programming,3,B,Fall2021
CSE145,Introduction to Artificial Intelligence,3,A-,Fall2021
CSE215,Programming Language II,3,A-,Spring2022
CSE215L,Programming Language II Lab,1,B+,Spring2022
MAT250,Calculus III,3,A-,Spring2022
POL101,Intro to Political Science,3,C+,Spring2022
CSE327,Software Engineering,3,A-,Spring2022
ECO101,Intro to Microeconomics,3,B-,Spring2022
CSE226,Fundamentals of Vibe Coding,3,A-,Spring2022
CSE225,Data Structures & Algorithms,3,C,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,B+,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,C,Summer2022
HIS102,World Civilization,3,C,Summer2022
PHY108L,Physics II Lab,1,A-,Summer2022
CSE425,Concepts of Programming Languages,3,C,Summer2022
EEE111L,Analog Electronics I Lab,1,A-,Summer2022
CSE231,Digital Logic Design,3,A,Fall2022
CSE231L,Digital Logic Design Lab,1,B+,Fall2022
CSE231L,Digital Logic Design Lab,1,A-,Fall2022
CHE101L,Chemistry I Lab,1,B,Fall2022
CSE445,Computer Vision,3,A-,Fall2022
