course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,D+,Summer2019
CSE115,Programming Language I,3,A-,Summer2019
CSE115L,Programming Language I Lab,1,B-,Summer2019
ENG105,Advanced Composition,3,F,Summer2019
CSE311L,Database Management Systems Lab,1,C-,Summer2019
CSE173,Discrete Mathematics,3,B+,Fall2019
MAT130,Calculus II,3,C,Fall2019
ENG105,Advanced Composition,3,B+,Fall2019
BIO103L,Biology I Lab,1,B,Fall2019
PHY107,Physics I,3,B-,Fall2019
PHY107L,Physics I Lab,1,C,Fall2019
CSE215,Programming Language II,3,B,Spring2020
CSE215L,Programming Language II Lab,1,B,Spring2020
MAT250,Calculus III,3,A-,Spring2020
ECO104,Intro to Macroeconomics,3,B-,Spring2020
CSE225,Data Structures & Algorithms,3,A,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,B-,Summer2020
CSE225L,Data Structures & Algorithms Lab,1,A,Summer2020
PHY108L,Physics II Lab,1,D+,Summer2020
PHI104,Introduction to Ethics,3,C,Summer2020
CSE231,Digital Logic Design,3,C,Fall2020
CSE231L,Digital Logic Design Lab,1,B,Fall2020
CSE231L,Digital Logic Design Lab,1,A-,Fall2020
POL101,Intro to Political Science,3,W,Fall2020
EEE111,Analog Electronics I,3,B,Fall2020
CSE332,Computer Organization & Architecture,3,C+,Spring2021
CSE299,Junior Design Project,1,C-,Spring2021
POL101,Intro to Political Science,3,C-,Spring2021
