course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C,Summer2019
CSE115L,Programming Language I Lab,1,D,Summer2019
MAT116,Pre-Calculus,3,C-,Summer2019
CSE311L,Database Management Systems Lab,1,B,Summer2019
ENV203,Environmental Studies,3,B,Summer2019
MAT125,Linear Algebra,3,B+,Summer2019
CSE173,Discrete Mathematics,3,B-,Fall2019
MAT120,Calculus I,3,D+,Fall2019
EEE141L,Electrical Circuits I Lab,1,D,Fall2019
CSE226,Fundamentals of Vibe Coding,3,A,Fall2019
CSE215,Programming Language II,3,F,Spring2020
MAT130,Calculus II,3,C+,Spring2020
PHI104,Introduction to Ethics,3,D+,Spring2020
ENG103,Intermediate Composition,3,A,Spring2020
CHE101L,Chemistry I Lab,1,D,Spring2020
CSE215,Programming Language II,3,B-,Summer2020
CSE215L,Programming Language II Lab,1,C+,Summer2020
MAT250,Calculus III,3,W,Summer2020
CSE145,Introduction to Artificial Intelligence,3,C+,Summer2020
CSE231L,Digital Logic Design Lab,1,B+,Summer2020
CEE110,Engineering Drawing,1,W,Summer2020
CSE225,Data Structures & Algorithms,3,C,Fall2020
MAT250,Calculus III,3,C+,Fall2020
CSE327,Software Engineering,3,C,Fall2020
POL101,Intro to Political Science,3,C-,Fall2020
EEE111L,Analog Electronics I Lab,1,B,Fall2020
