course_code,course_name,credits,grade,semester
MAT120,Calculus I,3,C+,Spring2023
CSE115,Programming Language I,3,D+,Spring2023
CSE115L,Programming Language I Lab,1,D,Spring2023
CSE173,Discrete Mathematics,3,B,Summer2023
MAT130,Calculus II,3,D,Summer2023
ENG111,Public Speaking,3,D+,Summer2023
BIO103L,Biology I Lab,1,B+,Summer2023
CSE215,Programming Language II,3,D,Fall2023
CSE215L,Programming Language II Lab,1,C+,Fall2023
MAT250,Calculus III,3,D+,Fall2023
EEE141L,Electrical Circuits I Lab,1,D+,Fall2023
CSE225,Data Structures & Algorithms,3,C-,Spring2024
CSE225L,Data Structures & Algorithms Lab,1,W,Spring2024
