course_code,course_name,credits,grade,semester
ECO101,Intro to Microeconomics,3,B-,Spring2019
ACT201,Intro to Financial Accounting,3,D+,Spring2019
BUS251,Business Communication,3,D+,Spring2019
LAW200,Legal Environment of Business,3,F,Spring2019
MIS107,Introduction to Computers,3,D+,Summer2019
MKT202,Introduction to Marketing,3,C,Summer2019
ECO104,Intro to Macroeconomics,3,B,Summer2019
MIS207,Management Information Systems,3,D,Fall2019
MGT212,Principles of Management,3,C-,Fall2019
INB372,International Business,3,D,Fall2019
PHI401,Ethics / Philosophy,3,C+,Spring2020
BEN205,Bengali Literature,3,C-,Spring2020
ENG115,English Literature,3,D,Spring2020
LAW200,Legal Environment of Business,3,C-,Spring2020
POL101,Intro to Political Science,3,C-,Summer2020
ACT202,Intro to Managerial Accounting,3,C-,Summer2020
SOC101,Intro to Sociology,3,C,Fall2020
GEO205,Geography,3,D+,Fall2020
BIO103,Biology I,3,C-,Spring2021
PSY101,Intro to Psychology,3,D+,Spring2021
PSY101L,Psychology Lab,1,D+,Spring2021
PBH101,Public Health,3,B-,Spring2021
PBH101L,Public Health Lab,1,D,Spring2021
HIS205,Modern History,3,C-,Summer2021
HIS103,History of South Asia,3,D+,Summer2021
HIS101,Bangladesh History,3,D+,Summer2021
ECO244,Economic Development,3,B,Fall2021
ECO204,Intermediate Macroeconomics,3,B-,Fall2021
ECO201,Intermediate Microeconomics,3,C,Fall2021
MGT368,Entrepreneurship,3,C-,Fall2021
ECO317,Public Economics,3,D,Spring2022
ECO328,Econometrics,3,C+,Spring2022
ECO301,Monetary Economics,3,B-,Spring2022
