course_code,course_name,credits,grade,semester
CSE115,Programming Language I,3,C+,Summer2021
CSE115L,Programming Language I Lab,1,B-,Summer2021
MAT116,Pre-Calculus,3,D+,Summer2021
ENG105,Advanced Composition,3,C-,Summer2021
CSE331L,Microprocessor Interfacing Lab,1,D,Summer2021
CSE173,Discrete Mathematics,3,B+,Fall2021
MAT120,Calculus I,3,C+,Fall2021
ENV203,Environmental Studies,3,B+,Fall2021
ECO101,Intro to Microeconomics,3,W,Fall2021
MAT125,Linear Algebra,3,B+,Fall2021
CSE215,Programming Language II,3,B+,Spring2022
MAT130,Calculus II,3,D+,Spring2022
CEE110,Engineering Drawing,1,A,Spring2022
CSE225,Data Structures & Algorithms,3,B-,Summer2022
CSE225L,Data Structures & Algorithms Lab,1,B-,Summer2022
MAT250,Calculus III,3,A-,Summer2022
PHY108,Physics II,3,B,Summer2022
PHY108L,Physics II Lab,1,C+,Summer2022
EEE111L,Analog Electronics I Lab,1,C,Summer2022
BIO103,Biology I,3,C+,Summer2022
