course_code,course_name,credits,grade,semester
LAW200,Legal Environment of Business,3,W,Spring2019
MIS107,Introduction to Computers,3,C,Spring2019
ECO101,Intro to Microeconomics,3,W,Spring2019
BUS251,Business Communication,3,W,Spring2019
ACT201,Intro to Financial Accounting,3,C,Spring2019
INB372,International Business,3,W,Summer2019
ACT202,Intro to Managerial Accounting,3,C+,Summer2019
MIS207,Management Information Systems,3,W,Summer2019
MKT202,Introduction to Marketing,3,C+,Summer2019
BUS251,Business Communication,3,B+,Summer2019
LAW200,Legal Environment of Business,3,A,Fall2019
PHI401,Ethics / Philosophy,3,F,Fall2019
MGT368,Entrepreneurship,3,B+,Fall2019
ECO101,Intro to Microeconomics,3,W,Fall2019
MIS207,Management Information Systems,3,B,Fall2019
PHI401,Ethics / Philosophy,3,C+,Spring2020
MGT212,Principles of Management,3,W,Spring2020
INB372,International Business,3,B,Spring2020
POL104,Political Science,3,W,Summer2020
ENG115,English Literature,3,F,Summer2020
POL101,Intro to Political Science,3,A,Summer2020
BEN205,Bengali Literature,3,B+,Summer2020
MGT212,Principles of Management,3,B,Summer2020
SOC101,Intro to Sociology,3,D,Fall2020
GEO205,Geography,3,B,Fall2020
ECO101,Intro to Microeconomics,3,B+,Fall2020
ENV107,Environmental Science,3,W,Spring2021
PHY107,Physics I,3,C+,Spring2021
PHY107L,Physics I Lab,1,W,Spring2021
BIO103,Biology I,3,W,Spring2021
PBH101,Public Health,3,W,Spring2021
HIS102,World Civilization,3,W,Summer2021
HIS205,Modern History,3,F,Summer2021
HIS101,Bangladesh History,3,A,Summer2021
ECO104,Intro to Macroeconomics,3,B,Summer2021
HIS205,Modern History,3,B,Fall2021
HIS102,World Civilization,3,W,Fall2021
MGT321,Organizational Behavior,3,C+,Fall2021
MGT350,Managing Quality,3,W,Spring2022
MGT410,Entrepreneurship II,3,W,Spring2022
MGT330,Designing Effective Organizations,3,F,Spring2022
HRM450,Industrial Relations,3,W,Spring2022
MGT490,Project Management,3,C+,Spring2022
HRM450,Industrial Relations,3,B,Summer2022
MGT410,Entrepreneurship II,3,D,Summer2022
HRM370,Managerial Skill Development,3,W,Summer2022
MGT330,Designing Effective Organizations,3,B+,Summer2022
